episode,rolling_mean_chips,epsilon
3140000,-0.40835,0.2542502375000001
3145000,-0.4405,0.2530627375000001
3150000,-0.38305,0.25187523749999996
3155000,-0.34945,0.25068773750000006
3160000,-0.33495,0.24950023750000005
3165000,-0.3691,0.24831273750000005
3170000,-0.41975,0.24712523750000004
3175000,-0.4169,0.24593773750000003
3180000,-0.42155,0.24475023750000002
3185000,-0.4333,0.24356273750000001
3190000,-0.4383,0.24237523750000012
3195000,-0.44945,0.2411877375
3200000,-0.4876,0.2400002375
3205000,-0.3684,0.2388127375000001
3210000,-0.3298,0.23762523750000009
3215000,-0.3852,0.23643773749999997
3220000,-0.3419,0.23525023750000007
3225000,-0.4183,0.23406273750000006
3230000,-0.4272,0.23287523750000005
3235000,-0.3289,0.23168773750000005
3240000,-0.37965,0.23050023750000004
3245000,-0.4319,0.22931273750000003
3250000,-0.4309,0.22812523750000002
3255000,-0.43405,0.22693773750000001
3260000,-0.33155,0.2257502375
3265000,-0.3279,0.2245627375
3270000,-0.3847,0.2233752375000001
3275000,-0.37455,0.22218773749999998
3280000,-0.3564,0.22100023749999997
3285000,-0.353,0.21981273750000008
3290000,-0.4008,0.21862523750000007
3295000,-0.3402,0.21743773750000006
3300000,-0.32885,0.21625023750000005
3305000,-0.3551,0.21506273750000005
3310000,-0.33325,0.21387523750000004
3315000,-0.3683,0.21268773750000003
3320000,-0.37215,0.21150023750000002
3325000,-0.3836,0.2103127375
3330000,-0.42185,0.2091252375
3335000,-0.4882,0.2079377375000001
3340000,-0.4975,0.2067502375
3345000,-0.42365,0.20556273749999998
3350000,-0.40645,0.20437523750000008
3355000,-0.4063,0.20318773750000008
3360000,-0.40145,0.20200023749999996
3365000,-0.44075,0.20081273750000006
3370000,-0.3471,0.19962523750000005
3375000,-0.31785,0.19843773750000004
3380000,-0.37015,0.19725023750000004
3385000,-0.3918,0.19606273750000003
3390000,-0.37555,0.19487523750000002
3395000,-0.37855,0.1936877375
3400000,-0.4756,0.1925002375
3405000,-0.4883,0.1913127375
3410000,-0.49405,0.1901252375
3415000,-0.5193,0.1889377375000001
3420000,-0.50905,0.18775023750000008
3425000,-0.4236,0.18656273749999996
3430000,-0.35615,0.18537523750000007
3435000,-0.4416,0.18418773750000006
3440000,-0.50015,0.18300023750000005
3445000,-0.4293,0.18181273750000004
3450000,-0.44075,0.18062523750000004
3455000,-0.4058,0.17943773750000003
3460000,-0.40365,0.17825023750000013
3465000,-0.50545,0.1770627375
3470000,-0.4166,0.1758752375
3475000,-0.34345,0.1746877375
3480000,-0.34155,0.1735002375000001
3485000,-0.3953,0.17231273749999998
3490000,-0.4358,0.17112523749999997
3495000,-0.4072,0.16993773750000007
3500000,-0.4108,0.16875023750000007
3505000,-0.42215,0.16756273749999995
3510000,-0.41985,0.16637523750000005
3515000,-0.4386,0.16518773750000004
3520000,-0.3885,0.16400023750000003
3525000,-0.28965,0.16281273750000003
3530000,-0.31905,0.16162523750000002
3535000,-0.3961,0.1604377375
3540000,-0.3858,0.1592502375000001
3545000,-0.3842,0.1580627375000001
3550000,-0.4091,0.1568752375
3555000,-0.3618,0.1556877375000001
3560000,-0.33475,0.15450023750000008
3565000,-0.4333,0.15331273750000007
3570000,-0.43155,0.15212523749999995
3575000,-0.3827,0.15093773750000006
3580000,-0.42975,0.14975023750000005
3585000,-0.3673,0.14856273750000004
3590000,-0.3012,0.14737523750000003
3595000,-0.33575,0.14618773750000003
3600000,-0.3433,0.14500023750000002
3605000,-0.328,0.14381273750000012
3610000,-0.2761,0.1426252375
3615000,-0.3302,0.1414377375
3620000,-0.42165,0.1402502375000001
