episode,rolling_mean_chips,epsilon
3100000,-0.33585,0.26375023750000004
3105000,-0.26475,0.26256273750000003
3110000,-0.34955,0.2613752375
3115000,-0.39715,0.2601877375
3120000,-0.35365,0.2590002375
3125000,-0.31645,0.2578127375000001
3130000,-0.3796,0.2566252375
3135000,-0.4346,0.2554377375
3140000,-0.4256,0.2542502375000001
3145000,-0.43405,0.2530627375000001
3150000,-0.39095,0.25187523749999996
3155000,-0.36,0.25068773750000006
3160000,-0.31945,0.24950023750000005
3165000,-0.3312,0.24831273750000005
3170000,-0.39625,0.24712523750000004
3175000,-0.4076,0.24593773750000003
3180000,-0.41805,0.24475023750000002
3185000,-0.42165,0.24356273750000001
3190000,-0.38635,0.24237523750000012
3195000,-0.3857,0.2411877375
3200000,-0.4608,0.2400002375
3205000,-0.385,0.2388127375000001
3210000,-0.34245,0.23762523750000009
3215000,-0.396,0.23643773749999997
3220000,-0.36255,0.23525023750000007
3225000,-0.3959,0.23406273750000006
3230000,-0.38345,0.23287523750000005
3235000,-0.3284,0.23168773750000005
3240000,-0.4075,0.23050023750000004
3245000,-0.4503,0.22931273750000003
3250000,-0.44345,0.22812523750000002
3255000,-0.42655,0.22693773750000001
3260000,-0.30805,0.2257502375
3265000,-0.3575,0.2245627375
3270000,-0.39825,0.2233752375000001
3275000,-0.32,0.22218773749999998
3280000,-0.3239,0.22100023749999997
3285000,-0.3146,0.21981273750000008
3290000,-0.3575,0.21862523750000007
3295000,-0.2975,0.21743773750000006
3300000,-0.343,0.21625023750000005
3305000,-0.3826,0.21506273750000005
3310000,-0.29925,0.21387523750000004
3315000,-0.32825,0.21268773750000003
3320000,-0.33235,0.21150023750000002
3325000,-0.33975,0.2103127375
3330000,-0.3434,0.2091252375
3335000,-0.4327,0.2079377375000001
3340000,-0.5172,0.2067502375
3345000,-0.4687,0.20556273749999998
3350000,-0.4379,0.20437523750000008
3355000,-0.4159,0.20318773750000008
3360000,-0.41385,0.20200023749999996
3365000,-0.45215,0.20081273750000006
3370000,-0.33175,0.19962523750000005
3375000,-0.31685,0.19843773750000004
3380000,-0.40265,0.19725023750000004
3385000,-0.36875,0.19606273750000003
3390000,-0.31075,0.19487523750000002
3395000,-0.31375,0.1936877375
3400000,-0.42405,0.1925002375
3405000,-0.43995,0.1913127375
3410000,-0.4356,0.1901252375
3415000,-0.48555,0.1889377375000001
3420000,-0.4816,0.18775023750000008
3425000,-0.4265,0.18656273749999996
3430000,-0.38205,0.18537523750000007
3435000,-0.4152,0.18418773750000006
3440000,-0.4364,0.18300023750000005
3445000,-0.37575,0.18181273750000004
3450000,-0.41535,0.18062523750000004
3455000,-0.37285,0.17943773750000003
3460000,-0.3662,0.17825023750000013
3465000,-0.46265,0.1770627375
3470000,-0.3789,0.1758752375
3475000,-0.3269,0.1746877375
3480000,-0.27685,0.1735002375000001
3485000,-0.31005,0.17231273749999998
3490000,-0.37985,0.17112523749999997
3495000,-0.4143,0.16993773750000007
3500000,-0.43065,0.16875023750000007
3505000,-0.4221,0.16756273749999995
3510000,-0.4045,0.16637523750000005
3515000,-0.40195,0.16518773750000004
3520000,-0.3876,0.16400023750000003
3525000,-0.2761,0.16281273750000003
3530000,-0.2829,0.16162523750000002
3535000,-0.3735,0.1604377375
3540000,-0.39215,0.1592502375000001
3545000,-0.40735,0.1580627375000001
3550000,-0.41155,0.1568752375
3555000,-0.3776,0.1556877375000001
3560000,-0.33885,0.15450023750000008
3565000,-0.39715,0.15331273750000007
3570000,-0.3751,0.15212523749999995
3575000,-0.3147,0.15093773750000006
3580000,-0.41095,0.14975023750000005
3585000,-0.3756,0.14856273750000004
3590000,-0.29485,0.14737523750000003
3595000,-0.3553,0.14618773750000003
3600000,-0.39105,0.14500023750000002
3605000,-0.4093,0.14381273750000012
3610000,-0.38145,0.1426252375
3615000,-0.3379,0.1414377375
3620000,-0.3198,0.1402502375000001
3625000,-0.2372,0.1390627375000001
3630000,-0.2376,0.13787523749999997
3635000,-0.346,0.13668773750000007
3640000,-0.3449,0.13550023750000006
3645000,-0.35425,0.13431273750000006
3650000,-0.42125,0.13312523749999994
3655000,-0.46525,0.13193773750000004
3660000,-0.42095,0.13075023750000003
3665000,-0.34845,0.12956273750000002
3670000,-0.39345,0.12837523750000013
3675000,-0.44555,0.1271877375
3680000,-0.4708,0.1260002375
3685000,-0.4172,0.1248127375000001
3690000,-0.3781,0.1236252375000001
3695000,-0.3465,0.12243773749999998
3700000,-0.3348,0.12125023750000008
3705000,-0.3674,0.12006273750000007
3710000,-0.37745,0.11887523750000006
3715000,-0.4385,0.11768773750000006
3720000,-0.41235,0.11650023750000005
3725000,-0.3963,0.11531273750000004
3730000,-0.42795,0.11412523750000003
3735000,-0.33285,0.11293773750000002
3740000,-0.33865,0.11175023750000002
3745000,-0.3958,0.11056273750000001
3750000,-0.37075,0.10937523750000011
3755000,-0.3275,0.10818773749999999
3760000,-0.30295,0.10700023749999998
3765000,-0.4088,0.10581273750000009
3770000,-0.3965,0.10462523750000008
3775000,-0.3343,0.10343773749999996
3780000,-0.3615,0.10225023750000006
3785000,-0.41835,0.10106273750000005
3790000,-0.51475,0.09987523750000005
3795000,-0.4983,0.09868773750000004
3800000,-0.3887,0.09750023750000003
3805000,-0.3342,0.09631273750000002
3810000,-0.3931,0.09512523750000001
3815000,-0.3274,0.09393773750000012
3820000,-0.35855,0.0927502375
3825000,-0.43095,0.09156273749999999
3830000,-0.452,0.0903752375000001
3835000,-0.4893,0.08918773750000009
3840000,-0.41235,0.08800023749999997
3845000,-0.3983,0.08681273750000007
3850000,-0.36675,0.08562523750000006
3855000,-0.34265,0.08443773750000005
3860000,-0.39175,0.08325023750000005
3865000,-0.41585,0.08206273750000004
3870000,-0.41085,0.08087523750000003
3875000,-0.4177,0.07968773750000002
3880000,-0.43,0.07850023750000001
3885000,-0.40465,0.0773127375
3890000,-0.3827,0.0761252375
3895000,-0.4442,0.0749377375000001
3900000,-0.4498,0.07375023749999998
3905000,-0.40515,0.07256273749999997
3910000,-0.3572,0.07137523750000008
3915000,-0.3956,0.07018773750000007
3920000,-0.3745,0.06900023750000006
3925000,-0.27135,0.06781273750000005
3930000,-0.31645,0.06662523750000005
3935000,-0.3633,0.06543773750000004
3940000,-0.4323,0.06425023750000014
3945000,-0.52025,0.06306273750000002
3950000,-0.5063,0.06187523750000001
3955000,-0.49355,0.060687737500000005
